,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1,1.2,1.4,,,SWE,Sweden,Prevalence of severe food insecurity in the population (%),,1,1.2,1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,SWZ,Eswatini,Prevalence of severe food insecurity in the population (%),,,,18.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SXM,Sint Maarten (Dutch part),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,,3.3,,,SYC,Seychelles,Prevalence of severe food insecurity in the population (%),,3.2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYR,Syrian Arab Republic,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCA,Turks and Caicos Islands,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCD,Chad,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEA,East Asia & Pacific (IDA & IBRD countries),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEC,Europe & Central Asia (IDA & IBRD countries),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,15.8,17.2,19.4,,,TGO,Togo,Prevalence of severe food insecurity in the population (%),,16.3,16.9,18.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.8,1.3,,,THA,Thailand,Prevalence of severe food insecurity in the population (%),,0.7,0.7,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TJK,Tajikistan,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TKM,Turkmenistan,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLA,Latin America & the Caribbean (IDA & IBRD countries),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLS,Timor-Leste,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMN,Middle East & North Africa (IDA & IBRD countries),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3.7,,,TON,Tonga,Prevalence of severe food insecurity in the population (%),,,6,4.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSA,South Asia (IDA & IBRD),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSS,Sub-Saharan Africa (IDA & IBRD countries),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,TTO,Trinidad and Tobago,Prevalence of severe food insecurity in the population (%),,,,10.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,9.1,10.7,12.6,,,TUN,Tunisia,Prevalence of severe food insecurity in the population (%),,9.3,9.7,12.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUR,Turkiye,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUV,Tuvalu,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,25.6,24.4,26.3,,,TZA,Tanzania,Prevalence of severe food insecurity in the population (%),,24.8,24.9,25.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,25.6,23.4,24.9,,,UGA,Uganda,Prevalence of severe food insecurity in the population (%),,24,24.9,23.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2.5,4.3,,,UKR,Ukraine,Prevalence of severe food insecurity in the population (%),,2.2,1.6,3.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.2,4.7,,,,UMC,Upper middle income,Prevalence of severe food insecurity in the population (%),,3.8,4.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,2.1,2.9,,,URY,Uruguay,Prevalence of severe food insecurity in the population (%),,1.7,1.7,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.9,0.8,0.7,,,USA,United States,Prevalence of severe food insecurity in the population (%),,1,0.8,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.2,4,6.8,,,UZB,Uzbekistan,Prevalence of severe food insecurity in the population (%),,2.1,2.8,5.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,,,VCT,St. Vincent and the Grenadines,Prevalence of severe food insecurity in the population (%),,,10.3,10.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEN,"Venezuela, RB",Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VGB,British Virgin Islands,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIR,Virgin Islands (U.S.),Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,1.2,,,VNM,Viet Nam,Prevalence of severe food insecurity in the population (%),,,0,0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,,,VUT,Vanuatu,Prevalence of severe food insecurity in the population (%),,,2.4,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.9,10.5,,,,WLD,World,Prevalence of severe food insecurity in the population (%),,8.4,9.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.4,,,WSM,Samoa,Prevalence of severe food insecurity in the population (%),,,3.4,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XKX,Kosovo,Prevalence of severe food insecurity in the population (%),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,11.3,10.3,12.8,,,YEM,"Yemen, Rep.",Prevalence of severe food insecurity in the population (%),,12.3,9.5,11.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,9,,,ZAF,South Africa,Prevalence of severe food insecurity in the population (%),,,6.9,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,24.1,28.2,32.1,,,ZMB,Zambia,Prevalence of severe food insecurity in the population (%),,23.8,26.2,32.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,35.9,32.1,28.6,,,ZWE,Zimbabwe,Prevalence of severe food insecurity in the population (%),,36.7,34.2,31.3
,,,,,,,,,,,,,,,,,,,,,,,,,,405586592.2,487709497.2,596648044.7,695530726.3,764804469.3,872067039.1,958659217.9,1083240223,1245810056,1320670391,1379888268,1531843575,1665363128,1722905028,1873452514,1896456983,1961843575,2044111732,2254830726,2360017318,2469782682,2677641341,2843024581,2553793296,2453597207,2637859218,2615208380,2727849721,2962907263,3092429050,3395798883,3103184102,3544707788,,ABW,Aruba,GDP (current US$),2790849721,2983635196,3276184358,2558906304
21216962290,22307471356,23702472100,25779376633,28049537325,30374910060,33049155473,35933757402,38749864977,42964345101,43702318276,47632993913,51627511757,66610917871,81658052383,86883552689,88290755581,98868135190,1.10802E+11,1.29781E+11,1.68165E+11,1.7775E+11,1.69303E+11,1.79898E+11,1.66208E+11,1.4325E+11,1.54793E+11,1.85812E+11,2.02093E+11,2.14473E+11,2.51212E+11,2.73543E+11,2.39433E+11,2.40271E+11,2.43565E+11,2.73433E+11,2.72519E+11,2.88405E+11,2.68834E+11,2.65429E+11,2.87202E+11,2.60992E+11,2.67815E+11,3.55716E+11,4.42696E+11,5.16661E+11,5.80241E+11,6.65599E+11,7.13502E+11,7.15485E+11,8.4941E+11,9.45439E+11,9.52676E+11,9.63347E+11,8.99296E+11,9.40105E+11,1.00653E+12,1.08677E+12,1.18396E+12,1.23616E+12,AFE,Africa Eastern and Southern,GDP (current US$),979690000000,829830000000,1012720000000,929074000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3521418060,2813571754,3825701439,4520946819,5224896719,6203256539,6971758282,9747886187,10109297048,12416152732,15856668556,17805098206,19907329778,20146416758,19134221645,18753456498,18799444490,14266499430,14502158192,,AFG,Afghanistan,GDP (current US$),20497128556,18116572395,18053222687,19955929052
11884128412,12685662255,13606829297,14439975114,15769107620,16934480010,18048039302,16495768073,17022696447,19301308227,26697107728,24507115745,29493915342,36902672687,49688193509,57280847234,68386320009,71790695540,78779099935,96682239143,1.20501E+11,2.16911E+11,1.95918E+11,1.51223E+11,1.31218E+11,1.37803E+11,1.09237E+11,1.12295E+11,1.11227E+11,1.03934E+11,1.23711E+11,1.29942E+11,1.24599E+11,1.29733E+11,1.34777E+11,2.07177E+11,2.62601E+11,2.75742E+11,2.96152E+11,1.39468E+11,1.4214E+11,1.49452E+11,1.78692E+11,2.06982E+11,2.56101E+11,3.12409E+11,3.97089E+11,4.65684E+11,5.67938E+11,5.08553E+11,5.98698E+11,6.82233E+11,7.378E+11,8.34161E+11,7.69367E+11,6.8575E+11,8.23934E+11,8.45993E+11,8.77141E+11,7.96586E+11,AFW,Africa Western and Central,GDP (current US$),894585000000,692181000000,768190000000,787147000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5880000000,4432026144,5538657322,6535458385,7675423799,6506387247,6152923310,9129594970,8936079118,15285592370,17812704586,23552057679,36970900884,52381025141,65266415494,88538665085,70307196182,83799474070,1.1179E+11,1.28053E+11,1.32339E+11,90496420507,73690154991,70897962732,66505129988,1.044E+11,84722957642,AGO,Angola,GDP (current US$),135967000000,52761617226,79450688259,48501561204
,,,,,,,,,,,,,,,,,,,,,,,,1857337995,1897050117,2097326250,2080796250,2051236250,2253090000,2028553750,1099559028,652174990.8,1185315468,1880950864,2392764853,3199640815,2258513974,2545964541,3212121651,3480355258,3922100794,4348068242,5611496257,7184685782,8052077248,8896075005,10677324853,12881352894,12044205550,11926926616,12890760315,12319834195,12776224497,11386853113,13019726212,15401826127,17930565119,18916378861,22977677861,ALB,Albania,GDP (current US$),13228147516,11861199831,15156424015,15162734205
,,,,,,,,,,78617711.1,89406608.15,113414397.4,150841639.3,186557082,220112572.2,227283850.8,253997897.2,308020261.2,411548748.4,446377776.8,388983266.2,375914743.6,327850042.5,330073080.6,346742714.7,481996012.9,611299924.5,721425939.2,795489582,1028989692,1106891362,1209992020,1007090270,1017544069,1178745283,1224024139,1180645572,1211953994,1240295103,1432606189,1548265808,1764279824,2366941809,2900245324,3161084091,3459337986,3957625367,4102319399,3688976341,3449925739,3629133574,3188652765,3193512950,2789881259,3000162081,3155149348,3324683012,3380602043,3727673593,AND,Andorra,GDP (current US$),3271685597,2896610480,3218419897,2891001149
,,,,,26772088212,28352060773,30601967881,34974202380,38564894020,43095586227,49931740625,59972469492,79132917459,1.52202E+11,1.68174E+11,2.10012E+11,2.42292E+11,2.65428E+11,3.58141E+11,4.86441E+11,4.94949E+11,4.63117E+11,4.37503E+11,4.40214E+11,4.329E+11,4.05502E+11,4.31289E+11,4.29414E+11,4.57402E+11,6.40091E+11,4.66374E+11,4.66063E+11,4.7719E+11,4.98084E+11,5.26561E+11,5.68785E+11,6.12395E+11,5.96742E+11,6.63176E+11,7.6066E+11,7.41975E+11,7.43726E+11,8.26976E+11,9.83701E+11,1.2056E+12,1.43411E+12,1.66843E+12,2.10917E+12,1.82278E+12,2.15425E+12,2.55986E+12,2.79378E+12,2.85787E+12,2.54414E+12,2.57105E+12,2.89867E+12,2.96912E+12,3.61368E+12,3.49152E+12,ARB,Arab World,GDP (current US$),2905080000000,2499970000000,2865540000000,2576550000000
,,,,,,,,,,685986701.3,939893599.6,1415086929,4231243616,11651505690,14720728249,19213158779,24871775165,23775764225,31225659621,43599160050,49333424135,46622718605,42803323345,41807954236,40603650232,33943612095,36384908744,36275674203,41464995914,50701443748,51552165622,54239171888,55625170253,59305093980,65743666576,73571233996,78839008445,75674336283,84445473111,1.04337E+11,1.03312E+11,1.09816E+11,1.24346E+11,1.47824E+11,1.80617E+11,2.22117E+11,2.57916E+11,3.15475E+11,2.53547E+11,3.00189E+11,3.60833E+11,3.8461E+11,4.00219E+11,3.70275E+11,3.90517E+11,4.1799E+11,4.15179E+11,5.07064E+11,5.04173E+11,ARE,United Arab Emirates,GDP (current US$),414105000000,369255000000,427049000000,349473000000
,,,,,,,,,,,,,,,,,,,,,,,1.0949E+11,1.12989E+11,88416666667,1.06214E+11,1.09029E+11,1.26928E+11,76629657864,1.41353E+11,1.8972E+11,2.28779E+11,2.36742E+11,2.5744E+11,2.58032E+11,2.7215E+11,2.92859E+11,2.98948E+11,2.83523E+11,2.84204E+11,2.68697E+11,97724004252,1.27587E+11,1.64658E+11,1.98737E+11,2.32557E+11,2.87531E+11,3.61558E+11,3.32976E+11,4.23627E+11,5.30158E+11,5.45982E+11,5.52025E+11,5.94749E+11,6.43628E+11,4.47755E+11,4.87903E+11,6.31133E+11,6.40591E+11,ARG,Argentina,GDP (current US$),526320000000,557532000000,524820000000,385741000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256863449,2069870130,1272835453,1201312829,1315158637,1468317435,1596968946,1639492445,1893726437,1845482173,1911563669,2118467913,2376335048,2807061009,3576615240,4900469511,6384452067,9206301270,11662040714,8647937081,9260285756,10142111825,10619320683,11121464437,10553337518,11527458709,13619290539,13878908629,19513474648,24212134631,ARM,Armenia,GDP (current US$),11609513247,10546136236,12457940695,12641698583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512000000,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,673000000,612000000,647000000,750000000,871000000,,ASM,American Samoa,GDP (current US$),643000000,671000000,639000000,721000000
,,,,,,,,,,,,,,,,,77496296.3,88033333.33,109585185.2,132440740.7,149377777.8,166425925.9,184848148.1,212192592.6,246344444.4,297537037,346840740.7,411374074.1,455148148.1,478692592.6,504307407.4,525103703.7,565633333.3,625051851.9,616014814.8,679111111.1,734392592.6,789762963,835514814.8,900551851.9,877514814.8,897988888.9,947955555.6,1026181481,1143714815,1303548148,1487300000,1557540741,1386444444,1298255556,1281337037,1327107407,1325425926,1437755556,1531151852,1725351852,1601366667,1867733333,2033085185,ATG,Antigua and Barbuda,GDP (current US$),1378829630,1489692593,1661529630,1410796296
18606562977,19682883149,19922563188,21539843446,23801123808,25976164156,27307844369,30442724871,32714085234,36683365869,41333606613,45216647235,52040887850,63830877643,88963890936,97303017889,1.05059E+11,1.1035E+11,1.18492E+11,1.34898E+11,1.49986E+11,1.76893E+11,1.94038E+11,1.77265E+11,1.93519E+11,1.80637E+11,1.82476E+11,1.89487E+11,2.36154E+11,2.99872E+11,3.11421E+11,3.25967E+11,3.25518E+11,3.12128E+11,3.22802E+11,3.68166E+11,4.01342E+11,4.35643E+11,3.99674E+11,3.89652E+11,4.16168E+11,3.79629E+11,3.95789E+11,4.67739E+11,6.1466E+11,6.95693E+11,7.48418E+11,8.55007E+11,1.05611E+12,9.28762E+11,1.14889E+12,1.3987E+12,1.54765E+12,1.5773E+12,1.35177E+12,1.32688E+12,1.39467E+12,1.55903E+12,1.69296E+12,1.72383E+12,AUS,Australia,GDP (current US$),1468600000000,1207580000000,1429730000000,1330380000000
6650133915,7375454614,7823686765,8447136820,9249879079,10081145818,10982543233,11680319625,12549016579,13701141219,15373005557,17858486067,22059612477,29515467707,35189299912,40059206763,42959976222,51545758888,62052259073,73937296963,82058912997,71034228443,71275287570,72121016547,67985344887,69386774408,99036164939,1.24168E+11,1.33339E+11,1.33106E+11,1.66463E+11,1.73794E+11,1.95078E+11,1.9038E+11,2.03535E+11,2.41038E+11,2.37251E+11,2.1279E+11,2.1826E+11,2.17259E+11,1.9729E+11,1.97509E+11,2.14395E+11,2.62274E+11,3.01458E+11,3.16092E+11,3.3628E+11,3.89186E+11,4.32052E+11,4.01759E+11,3.92275E+11,4.31685E+11,4.09402E+11,4.30191E+11,3.81971E+11,4.17261E+11,4.44596E+11,4.79295E+11,4.70942E+11,5.16034E+11,AUT,Austria,GDP (current US$),442585000000,395837000000,454991000000,435049000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8884848485,5344000000,444658671.6,1570392598,1193141110,2417331193,3176507376,3962362387,4446368571,4581248567,5272615723,5707616204,6236087738,7276413079,8680405741,13245421881,20981929498,33049419431,48851293785,44292427185,52909294792,65952796428,69679944504,74160560124,53076235355,40866627352,48174235294,54825411765,78807470588,72356176471,AZE,Azerbaijan,GDP (current US$),75239785452,37866996883,47112470052,42693000000
195999990,202999992,213500006,232749998,260750008,158994963,165444571.4,178297142.9,183200000,190205714.3,242732571.4,252842285.7,246804571.4,304339839.6,345263492.1,420986666.7,448412753.6,547535555.6,610225555.6,782496666.7,919726666.7,969046666.7,1013222222,1082926304,987143931.2,1149979286,1201725497,1131466494,1082403219,1113924130,1132101253,1167398478,1083037671,938632612,925030590.2,1000428394,869033856.3,972896267.9,893770740.2,808077223.4,870486065.9,876794723.1,825394519.4,784654423.6,915257323.4,1117113080,1273375078,1356199387,1611835857,1781455140,2032135192,2235820809,2333341334,2451606632,3104003546,2723586963,2576518880,2775798697,3338722828,2642161669,BDI,Burundi,GDP (current US$),2705783330,2644487777,2667182200,2649680261
11810619368,12561701694,13436827167,14445805381,16168044450,17597783297,18894891312,20252508995,21654856965,24019653475,26706196047,29821661870,37209418019,47743801490,56033077879,65678189097,71113882968,82839905459,1.01247E+11,1.16315E+11,1.26829E+11,1.0473E+11,92095926188,87184239053,83349530159,86268264148,1.20019E+11,1.49394E+11,1.62299E+11,1.64221E+11,2.05332E+11,2.10511E+11,2.34782E+11,2.24722E+11,2.44884E+11,2.88026E+11,2.79201E+11,2.52708E+11,2.58528E+11,2.58246E+11,2.36792E+11,2.36746E+11,2.58384E+11,3.18083E+11,3.69215E+11,3.85715E+11,4.0826E+11,4.70922E+11,5.17328E+11,4.83254E+11,4.81421E+11,5.2333E+11,4.96153E+11,5.21791E+11,4.62336E+11,5.02765E+11,5.35866E+11,6.00904E+11,5.83614E+11,6.32217E+11,BEL,Belgium,GDP (current US$),535390000000,476063000000,543299000000,526022000000
226195578.4,235668220.5,236434954,253927697.3,269819005.9,289908680.4,302925235.2,306221953.1,326323105.3,330748244.5,333627713.5,335073027.5,410331857,504376074.2,554654860.7,676870140.3,698408261.9,750049778.8,928843469.4,1186231020,1405251847,1291120188,1267778670,1095348199,1051134009,1045712789,1336102025,1562412228,1620246084,1502294416,1959965330,1986437797,1695315306,2274558083,1598075944,2169627138,2361116449,2268301646,2455092686,3677393999,3519991440,3666222635,4194342686,5349258094,6190270380,6567654954,7034111315,8169048383,9787734526,9738626517,9535345016,10693321364,11141358116,12517845124,11388160997,12701655837,14390708751,17687623530,17425418044,19673284686,BEN,Benin,GDP (current US$),13284527847,11821065853,14262408090,15686741884
330442815.8,350247234.3,379567099.2,394040667.1,410321645,422916789.7,433889766.2,450753923.5,460442689.4,478298645.4,458404268.8,482411179.1,578595522,674773569.9,751133430.4,939972703.5,976547188.1,1131224878,1475583645,1748480621,1928719888,1775842334,1754450096,1600278605,1459880132,1552493196,2036303358,2369834950,2616040479,2615587734,3101300779,3135045584,3356692505,3199536465,1895290637,2379517975,2586550595,2447669102,2804902367,3389566713,2968370088,3190371081,3622350063,4740768143,5451688538,6146353173,6547419820,7625722837,9451435490,9450696873,10109619741,12080295978,12561015157,13444300486,11832159316,14106955615,16032813502,19643166854,18820219331,20324617839,BFA,Burkina Faso,GDP (current US$),13943016077,12833363045,15890066221,17725010531
4274894083,4817580375,5081413542,5319458563,5386054833,5906636792,6439687854,7253575688,7483685771,8471006438,8992722167,8751843188,6288245867,8086725729,12512460520,19448348073,10117113333,9651149302,13281767143,15565480322,18138049096,20249694002,18525399202,17609048822,18920840000,22278423077,21774033333,24298032258,26579005558,28781715189,31598340778,30957483950,31708874594,33166519418,33768660883,37939748769,46438484108,48244309133,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69476001430,71795735672,79611644984,91636997445,1.02475E+11,1.15276E+11,1.28607E+11,1.33311E+11,1.49999E+11,1.95147E+11,2.93732E+11,3.51232E+11,4.16272E+11,4.60132E+11,4.37415E+11,BGD,Bangladesh,GDP (current US$),172887000000,265225000000,321363000000,373979000000
,,,,,,,,,,,,,,,,,,,,19839230769,19870000000,19342000000,16563666667,17594944444,17155421053,20249294118,28101000000,22555941176,21988444444,20632090909,10943548387,10350515464,10832064942,9697416974,18991484420,12294964838,11316127379,15031055047,13627325461,13245990274,14183446026,16403043850,21144957990,26157743369,29868657858,34380536496,44432811756,54480684188,52023801230,50760929303,57737040780,54288135059,55852123990,50811995689,59309748166,68881010246,84041493016,90346169915,1.01584E+11,BGR,Bulgaria,GDP (current US$),57157782910,53964253212,66370132238,70368758395
,,,,,,,,,,391577364.8,422181562.1,534081183.6,761132544.6,1042176883,1099107600,1581709519,1989060283,2272042966,2710160740,3493834467,3943109532,4145421080,4247030467,4440874567,4152376484,3470746844,3856922695,4209834174,4393093962,4809511005,5248911170,5402232447,5913001064,6330627926,6651180851,6938166755,7219407713,7031309043,7528469149,9062898936,8976196809,9593510638,11074813830,13150159574,15968723404,18504760638,21730000000,25710904255,22938218085,25713271277,28776595745,30749308511,32539468085,31125851064,35423643617,38653318085,39288670213,44383297872,43205000000,BHR,Bahrain,GDP (current US$),33387712766,32250132979,37802005319,34621807713
169803921.6,190098039.2,212254902,237745098,266666666.7,300392156.9,340000000,390196078.4,444901960.8,528137254.9,538423153.7,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10395800000,11671900000,12236700000,13016200000,11368900000,13136400000,14338500000,BHS,"Bahamas, The",GDP (current US$),10974100000,11745100000,12615800000,9958200000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753478261,6122959184,4735044707,3630668950,1255802469,1866572954,2786045322,3671909673,4116774301,4686256363,5567772769,5800615466,6728220887,8498894359,10156541538,11222796337,12864841906,15778734264,19112796623,17613949091,17176315804,18644233537,17226735996,18179108531,16404348871,18326373366,20482608755,23672712242,24534663636,27054889363,BIH,Bosnia and Herzegovina,GDP (current US$),18558733564,17116926328,20484053869,20226036564
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200000000,16416666667,14952100840,13970425777,14756846154,14130585516,15221352699,12138243081,12736780455,12354820144,14594900945,17825444724,23141566293,30210091837,36961894281,45275711996,60752106347,50873167326,57231904543,61762382328,65685890439,75527558966,56454889147,54725302250,64410122847,69673747132,73775179925,71857382746,BLR,Belarus,GDP (current US$),78812805039,47723545321,60031173808,61371755326
28072478.07,29964999.97,31857591.86,33750113.75,36194586.19,40110040.11,44450044.45,47431255.75,44999910,47399905.2,53339893.32,59074687.2,65998069.38,78214767.83,103160450.4,118194026.3,97094227.23,117650000,136300000,151800000,197938222.4,196089854.7,182206327,192103186,214381949,212643742.7,231638320.5,281082558.6,320093360.3,369133890.7,545686365.5,594975697,693625168.2,750018765.3,769649509.5,816491620.2,848205276.9,870861115.2,926550756,996906468.7,1134756761,1168127974,1240059540,1303381861,1394273991,1468145956,1584207353,1699214299,1731921564,1681473348,1739070295,1818831938,1899503250,2021757434,2194709309,2266664817,2386792476,2424575179,2830507576,3281500000,BLZ,Belize,GDP (current US$),2125125606,2240593543,2292787336,2047727810
84466652.59,89249985.13,94149984.31,96366650.61,107566648.7,114339050.3,134173375.3,155102980.1,150000000,164900000,186300000,211100000,235400000,269500000,312600000,345000000,386300000,447000000,475800000,517200000,613299968,739100032,785500032,889400000,985699968,1039500032,1173500032,1296499968,1415100032,1501500032,1592400000,1634900000,1679900000,1820359900,1867160100,2030750000,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,6144000000,6767000000,6980000000,6656000000,6634526000,6312691000,6378188000,6465756000,6654541000,7142316000,7423465000,7286607000,7827980000,,BMU,Bermuda,GDP (current US$),6413988000,6899911000,7225977000,6887147000
373250000,406000000,443916666.7,478000000,538583333.3,598333333.3,662500000,748250000,849333333.3,920333333.3,1006833333,1084666667,1286153846,1263600000,2101300000,2405900000,2733350000,3229050000,3760100000,4510500000,4450368037,5778487837,5600385568,5414008064,6169304492,5377276657,3959383520,4347956338,4597611710,4715973437,4867582598,5343262457,5643868749,5734699489,5981222859,6715161732,7396949126,7925736821,8497494652,8285064435,8397855485,8141516928,7905485146,8082399640,8773451752,9549122905,11451844902,13120108008,16674276286,17339992194,19649723722,23963164697,27084497482,30659338886,33000198249,37508642171,40895322851,40406111693,44008282880,45849832906,BOL,Bolivia,GDP (current US$),32996188017,33941126194,40287647931,36629843806
